,News,Category
5865,အဆိုတော်_တေလာဆွစ်_သည်_Formula One_ပြိုင်ပွဲ_၏_အကြိုနေ့_ဖြစ်_သည့်_အောက်တိုဘာ_၂၂_ရက်_တွင်_အော်_စတင်_မြို့_ရှိ_Circuit of the Americas_ပြိုင်ကား_ကွင်း_၌_ဖျော်ဖြေ_ခဲ့_ရာ_ပရိသတ်_သောင်း_နှင့်_ချီ_အားပေး_ခဲ့_သည်_။_,Entertainment
5866,၁၉၈၉_ကမ္ဘာ_လှည့်_ဖျော်ဖြေပွဲ_ခရီးစဉ်_အဆုံးသတ်_ခဲ့_ပြီး_နောက်_ပထမဆုံး_ပြုလုပ်_ခဲ့_သည့်_ယင်း_ဖျော်ဖြေပွဲ_တွင်_ဆွစ်_က_ရည်းစား_ဟောင်း_ကယ်_ဗင်_ဟား_ရစ်_နှင့်_ပူးတွဲ_ရေးသား_ခဲ့_သည့်_This Is What You Came For_သီချင်း_ကို_စန္ဒရား_ဖြင့်_သီဆို_ခဲ့_ပြီး_ပရိသတ်_များ_ကို_အံ့အားသင့်_စေ_ခဲ့_သည်_။_,Entertainment
5867,ကျွန်မ_ဒီ_သီချင်း_ကို_ဘယ်_ဖျော်ဖြေပွဲ_မှာ_မှ_မဆို_ခဲ့_ဖူး_ဘူး_ဟု_ဆွစ်_က_ပြောကြား_ခဲ့_သည်_။_ဆွစ်_သည်_အဆိုတော်_၊_ဒီဂျေ_ကယ်_ဗင်_ဟား_ရစ်_နှင့်_လမ်းခွဲ_ခဲ့_ပြီး_နောက်_ဟား_ရစ်_၏_နောက်ဆုံး_ထွက်ရှိ_ခဲ့_သည့်_ယင်း_သီချင်း_ကို_Nils Sjoberg_အမည်_ဖြင့်_ရေးသား_ပေး_ခဲ့_သည်_ဟု_ထုတ်ဖော်_ပြောကြား_ခဲ့_သဖြင့်_ဆွစ်_သည်_ဗိုလ်ကျ_သူ_တစ်ဦး_ဟု_ဟား_ရစ်_က_စွပ်စွဲ_ရှုတ်ချ_ခဲ့_သည်_။_,Entertainment
5868,အင်တာဗျူး_တစ်_ခု_တွင်_ဟား_ရစ်_က_သူ_၏_ချစ်သူ_နှင့်_လက်တွဲ_ပြီး_အလုပ်_လုပ်_ရန်_ဆွေးနွေး_ခဲ့_ဖူး_ခြင်း_မရှိ_ဟု_ပြောကြား_ခဲ့_မှု_ကို_ဆွစ်_က_ဒေါသဖြစ်_ခဲ့_ပြီး_ယင်းသို့_ထုတ်ဖော်_ပြောကြား_ခဲ့_ခြင်း_ဖြစ်သည်_ဟု_မီဒီယာ_များ_က_ဖော်ပြ_ခဲ့_သည်_။_အဆိုပါ_သီချင်း_သည်_ဆွစ်_နှင့်_ဟား_ရစ်_လမ်းခွဲ_ရန်_အတွက်_အစပျိုး_မှု_ဖြစ်_နိုင်_ကြောင်း_TMZ_ဝက်ဘ်ဆိုက်_က_ဖော်ပြ_ခဲ့_သည်_။_,Entertainment
5869,ဆွစ်_သည်_ယင်း_ဖျော်ဖြေပွဲ_တွင်_We Are Never Ever Ever Getting Back Together_အပါအဝင်_၎င်း_၏_အောင်မြင်_သော_သီချင်း_များ_ဖြင့်_ဖျော်ဖြေ_ခဲ့_သည်_ဟု_သိရသည်_။_ပွဲဦးထွက်_အယ်လ်ဘမ်_Taylor Swift_ဖြန့်ချိ_ခဲ့_ပြီး_၁၀_နှစ်_အကြာ_တွင်_မိမိ_၏_ဘဝ_၌_ပြောင်းလဲမှု_များစွာ_ဖြစ်ပေါ်_ခဲ့_သည်_ဟု_အသက်_၂၆_နှစ်_အရွယ်ရှိ_ဆွစ်_က_ပြောကြား_ခဲ့_သည်_။_,Entertainment
5870,ကန်း_ထ_ရီး_အဆိုတော်_မှ_ပေါ့ပ်_အဆိုတော်_ဖြစ်လာ_သည့်_ဆွစ်_သည်_ဆဋ္ဌမ_မြောက်_အယ်လ်ဘမ်_ကို_မကြာမီ_ဖြန့်ချိ_ရန်_စီစဉ်_နေသည်_ဆို_သော_သတင်း_များ_လည်း_ထွက်ရှိ_ခဲ့_သည်_။_အောက်တိုဘာ_၂၃_ရက်_Formula One_ပြိုင်ပွဲ_အပြီး_ညပိုင်း_ဖျော်ဖြေ_မှု_တွင်_အာ_ရှာ_နှင့်_The Roots_အဖွဲ့_က_ဖျော်ဖြေ_မည်_ဖြစ်သည်_။_,Entertainment
5871,Miss Earth_၂၀၁၆_ပြိုင်ပွဲ_၏_People's Choice_ဆု_နှင့်_Miss Photogenic_ဆု_တို့_အတွက်_မြန်မာ_အလှမယ်_နန်း_ခိုင်_ရွှေဝါ_ဝင်း_အား_အွန်လိုင်း_မှတစ်ဆင့်_Vote_ပေး_နိုင်_ကြောင်း_သိရသည်_။_အွန်လိုင်း_Voting_အတွက်_www.missearth.tv/photogenic.php_သို့_ဝင်ရောက်_ခါ_Vote_ပေး_နိူင်_ပြီး_၊_Missosology_၏_People's Choice Voting_တွင်_လည်း_ဝင်ရောက်_ကာ_Vote_ပေး_နိုင်_ကြောင်း_သိရသည်_။_,Entertainment
5872,နန်း_ခိုင်_ရွှေဝါ_ဝင်း_ကို_အွန်လိုင်း_က_နေ_တစ်ဆင့်_Vote_လုပ်_ပေး_နိုင်_ပါ_တယ်_။_မဲ_အရေအတွက်_အများဆုံး_ရ_တဲ့_အလှမယ်_ကို_နောက်ဆုံး_အဆင့်_ပြိုင်ပွဲ_ကျင်းပ_တဲ့_နေ့_မှာ_Miss Earth_ရဲ့_Title_ဆု_တွေ_ထဲက_Miss Photogenic_ဆု_နဲ့_People's Choice_ဆု_ကို_ချီးမြှင့်_ပေး_သွား_မှာ_ပါ_။_အခု_က_ပြိုင်ပွဲ_ရဲ့_တရားမဝင်_Voting Link_တွေ_ကို_လည်း_Share_ပြီး_အားပေး_နေ_ကြ_တော့_တကယ့်_Official Link_မှာ_က_ပရိသတ်_အားပေးမှု_လျော့နည်း_နေ_ပါ_တယ်_။_Miss Earth_၂၀၁၆_နောက်ဆုံး_အဆင့်_ရွေးချယ်_ပွဲ_က_အောက်တိုဘာ_၂၉_ရက်_မှာ_ကျင်းပ_သွား_မှာ_ပါ_ဟု_Miss Golden Land Myanmar Organization_မှ_တာဝန်ရှိသူ_တစ်ဦး_က_ပြောကြား_သည်_။_,Entertainment
5873,Miss Earth_၂၀၁၆_ပြိုင်ပွဲ_ကို_အောက်တိုဘာ_၆_ရက်_မှ_၂၉_ရက်_အထိ_၊_ဖိလစ်ပိုင်_နိုင်ငံ_တွင်_ကျင်းပ_လျက်_ရှိ_ပြီး_နိုင်ငံ_ပေါင်း_၉၀_ကျော်_မှ_အလှမယ်_များ_ပါဝင်_ယှဉ်ပြိုင်_လျက်_ရှိသည်_။_မြန်မာနိုင်ငံ_ကိုယ်စားပြု_အလှမယ်_နန်း_ခိုင်_ရွှေဝါ_ဝင်း_မှာ_ကရင်_တိုင်း_ရင်း_သူ_တစ်ဦး_ဖြစ်ပြီး_အသက်_၁၈_နှစ်_ဖြစ်ကြောင်း_သိရသည်_။_,Entertainment
5874,တေးရေး_အဆိုတော်_လင်း_လင်း_၏_Rock for Monywa_တစ်ကိုယ်တော်_ဖျော်ဖြေပွဲ_ကို_အောက်တိုဘာ_၂၃_ရက်_တွင်_မုံရွာ_မြို့_ပြည်သူ့_အားကစားကွင်း_၌_ပြုလုပ်_ရန်_စီစဉ်_ထားသည်_ဟု_သိရသည်_။_ယင်း_ဂီတ_ဖျော်ဖြေပွဲ_မှာ_အဆိုတော်_လင်း_လင်း_၏_မြို့_ငါး_မြို့_လှည့်လည်_ပြုလုပ်_မည့်_တစ်ကိုယ်တော်_ဖျော်ဖြေပွဲ_များ_အနက်_ဒုတိယမြောက်_တစ်ကိုယ်တော်_ဖျော်ဖြေပွဲ_ဖြစ်သည်_။_အဆိုတော်_လင်း_လင်း_၏_မုံရွာ_မြို့_ဂီတ_ဖျော်ဖြေပွဲ_တွင်_Dream Lover_တီးဝိုင်း_နှင့်အတူ_တယော_ချမ်း_ဟိန်း_ကြွယ်_က_တီး_ခတ်_ပေး_ရန်_စီစဉ်_ထား_ခြင်း_ဖြစ်သည်_။_,Entertainment
5875,ကျွန်တော့်_ရဲ့_တစ်ကိုယ်တော်_ဖျော်ဖြေပွဲ_တွေ_ကို_အချိန်_ယူ_ပြီး_သေချာ_ပြင်ဆင်_ခဲ့_တာ_ပါ_။_ဒုတိယမြောက်_ပွဲ_ကတော့_မုံရွာ_မှာ_လုပ်_မှာ_ပါ_။_စ_တေ့_ချ်_ဒီဇိုင်း_တွေ_ကတော့_မန္တလေး_က_ပုံစံ_အတိုင်း_ပြန်လည်_တည်ဆောက်_ပြီး_ဖျော်ဖြေ_သွား_ပါ_မယ်_။_သီချင်း_တွေ_ကတော့_အများကြီး_တိုက်_ထား_ပါ_တယ်_။_တစ်_ပွဲ_နဲ့_တစ်_ပွဲ_သီချင်း_မ_တူ_အောင်_ပြင်ဆင်_ထား_ပေ_မယ့်_ပရိသတ်_တောင်း_တဲ့_သီချင်း_တွေ_ကို_လည်း_ဆို_ပြ_သွား_မှာ_ပါ_ဟု_အဆိုတော်_လင်း_လင်း_က_ဆိုသည်_။_,Entertainment
5876,Rock for Monywa_ဂီတ_ဖျော်ဖြေပွဲ_ကို_ညနေ_၆_နာရီ_အချိန်_တွင်_စတင်_မည်_ဖြစ်ပြီး_လက်မှတ်_နှုန်းထား_များ_မှာ_VVIP_လက်မှတ်_ကို_ကျပ်_နှစ်_သောင်း_ခွဲ_၊_VIP_လက်မှတ်_ကို_ကျပ်_တစ်သောင်း_ခွဲ_နှင့်_ထိုင်ခုံ_မဲ့_ကို_ကျပ်_၆၀၀၀_ဟု_သတ်မှတ်_ရောင်းချ_လျက်_ရှိသည်_။_,Entertainment
5877,အညာဒေသ_၏_နာမည်ကျော်_ဘုရားပွဲတော်_တစ်_ခု_ဖြစ်_သည့်_မကွေး_မြို့_မြ_သလွန်_ဘုရားပွဲတော်_ကြီး_ကို_အောက်တိုဘာ_၁၄_ရက်_မှ_စတင်_ကာ_ကျင်းပ_လျက်_ရှိ_ပြီး_အာဇာနည်_စမ်း_စမ်း_ဆပ်ကပ်_အဖွဲ့_၊_ပိုင်_ပိုင်_ဇာတ်_သဘင်_အဖွဲ့_နှင့်_ဟန်ဇာမိုးဝင်း_၊_အဂ္ဂါမိုးဝင်း_၊_တင်ဇာမိုးဝင်း_တို့_၏_မဟာ_ရန်ကုန်_စံပြ_သဘင်_အဖွဲ့_တို့_ဝင်ရောက်_က_ပြ_မည်_ဟု_သိရသည်_။_,Entertainment
5878,မကွေး_မြ_သလွန်_ဘုရားပွဲတော်_က_အညာဒေသ_မှာ_နာမည်ကျော်_တဲ့_ဘုရားပွဲတော်_တစ်_ခု_ပါ_။_နောက်ပြီး_ရက်_ရှည်_ကျင်းပ_တဲ့_ပွဲတော်_တစ်_ခု_လည်း_ဖြစ်ပါတယ်_။_ဒီ_ပွဲတော်_မှာ_ဇာတ်ရုံ_က_တစ်_ရုံး_တည်း_ပါဝင်_တာ_ဖြစ်ပြီး_ရက်_ရှည်_ကျင်းပ_တာ_ဖြစ်_လို့_အဲဒီ_ဇာတ်ရုံ_တစ်_ရုံ_တည်း_မှာ_ပဲ_ပါဝင်_က_ပြ_မယ့်_အဖွဲ့_တွေ_ကရက်_အလိုက်_စဉ်_ပြီး_က_ကြ_တဲ့_ပွဲတော်_တစ်_ခု_ပါ_။_ကျွန်တော်_တို့_မဟာ_ရန်ကုန်_စံပြ_သဘင်_အဖွဲ့_အနေ_နဲ့_အောက်တိုဘာ_၂၆_ရက်_က_နေ_အောက်တိုဘာ_၃၀_ရက်_အထိ_ငါး_ညတာ_ပါဝင်_က_ပြ_သွား_မှာ_ပါ_ဟု_မဟာ_ရန်ကုန်_စံပြ_သဘင်_အဖွဲ့_၏_မန်နေဂျာ_ကို_ကျော်_ဇေယျ_က_ဆိုသည်_။_,Entertainment
5879,မကွေး_မြို့_မြ_သလွန်_ဘုရားပွဲတော်_ကြီး_တွင်_စတင်_ကျင်းပ_ခဲ့_သည့်_အောက်တိုဘာ_၁၄_ရက်_မှ_၂၀_ရက်_အထိ_အာဇာနည်_စမ်း_စမ်း_ဆပ်ကပ်_အဖွဲ့_က_ပါဝင်_တင်ဆက်_ဖျော်ဖြေ_ခဲ့_သည်_ဟု_သိရသည်_။_,Entertainment
5880,ယင်း_နောက်တွင်_ပိုင်_ပိုင်_ဇာတ်_သဘင်_အ_ဖွဲ့သည်_အောက်တိုဘာ_၂၁_ရက်_မှ_စတင်_ကာ_ပါဝင်_က_ပြ_မည်_ဖြစ်ပြီး_အောက်တိုဘာ_၂၅_ရက်_အထိ_က_ပြ_ဖျော်ဖြေ_သွား_မည်_ဟု_သိရသည်_။_ဟန်ဇာမိုးဝင်း_၊_အဂ္ဂါမိုးဝင်း_နှင့်_တင်ဇာမိုးဝင်း_တို့_၏_မဟာ_ရန်ကုန်_စံပြ_သဘင်_အ_ဖွဲ့သည်_မကွေး_မြို့_မြ_သလွန်_ဘုရားပွဲတော်_ကြီး_တွင်_အောက်တိုဘာ_၂၆_ရက်_မှ_စတင်_ကာ_ပါဝင်_က_ပြ_မည်_ဖြစ်ပြီး_အောက်တိုဘာ_၃၀_ရက်_အထိ_ငါး_ည_တိုင်_တင်ဆက်_က_ပြ_သွား_မည်_ဟု_သိရသည်_။_,Entertainment
5881,လက်ရှိတွင်_ဟန်ဇာမိုးဝင်း_၊_အဂ္ဂါမိုးဝင်း_နှင့်_တင်ဇာမိုးဝင်း_တို့_၏_မဟာ_ရန်ကုန်_စံပြ_သဘင်_အ_ဖွဲ့သည်_မန္တလေးမြို့_ကျောက်တော်_ကြီး_ဘုရားပွဲတော်_တွင်_က_ပြ_လျက်_ရှိသည်_။_မဟာ_ရန်ကုန်_စံပြ_သဘင်_အ_ဖွဲ့သည်_မန္တလေး_ကျောက်တော်_ကြီး_ဘုရားပွဲတော်_တွင်_အောက်တိုဘာ_၁၄_ရက်_မှ_စတင်_ကာက_ပြ_ခဲ့_ခြင်း_ဖြစ်ပြီး_အောက်တိုဘာ_၂၃_ရက်_အထိ_၁၀_ညတာ_ပါဝင်_က_ပြ_မည်_ဟု_သိရသည်_။_,Entertainment
5882,Big Bag_နှင့်_ဂျီလတ်_တို့_၏_Youk $hi Accoustic_ဂီတ_ဖျော်ဖြေပွဲ_ကို_အောက်တိုဘာ_၂၉_ရက်_တွင်_ရန်ကုန်_မြို့_မြရိပ်_ညို_ဟိုတယ်_၌_ပြုလုပ်_ရန်_စီစဉ်_ထားသည်_ဟု_သိရသည်_။_အဆိုပါ_ဂီတ_ဖျော်ဖြေပွဲ_တွင်_ဧည့်သည်_အဆိုရှင်_များ_အဖြစ်_The Marionette_နှင့်_Emily Bo_တို့_က_ပါဝင်_သီဆို_ဖျော်ဖြေ_ရန်_စီစဉ်_ထား_ခြင်း_ဖြစ်သည်_။_လက်မှတ်_များ_ကို_ကျပ်_၉၀၀၀_ဟု_သတ်မှတ်_ရောင်းချ_မည်_ဖြစ်ကြောင်း_သိရသည်_။_,Entertainment
